missionId,enrichmentId,promptVersion,verdict,nb_ok,nb_questionable,nb_wrong,nb_missing,wrong_values,missing_values,failure_patterns,summary,durationMs,totalTokens
7b6dedae-ae60-4675-8aa1-614d36219be9,1a4ee24d-ab24-43a5-93a9-abbbe95e873d,v2,approved,13,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. La double classification en domaine et secteur d'activité reflète la nature mixte des tâches (sociales et organisationnelles). Le type de mission, les compétences, l'intention d'engagement et les domaines de formation ONISEP sont correctement attribués. Aucune erreur majeure ou omission manifeste n'a été détectée.",8945,6361
27d524d1-8e98-4b22-9724-cb86216952e3,7b7e5c2d-c0ed-44bd-8180-f622968fe35c,v2,approved,14,0,0,0,,,,"Les classifications sont cohérentes et bien justifiées par le texte de la mission. La mission combine éducation, accompagnement social, animation et transmission dans un cadre institutionnel, ce qui est correctement reflété dans les domaines, secteurs, compétences, intentions d'engagement et formations ONISEP attribués.",8163,6259
6c554c5f-585e-4c3d-82e2-3aefd701e9dd,de219b16-8147-49a9-b301-3bc7e79d02e7,v2,flagged_minor,14,0,2,1,type_mission.temps_plein|competence_rome.communication_creation_numerique,type_mission.reguliere,type_mission mal classé|competence_rome communication_creation_numerique non justifiée,"Les classifications sont globalement pertinentes et bien justifiées par le texte. Le domaine, secteur d'activité, engagement et formation ONISEP sont corrects. Cependant, le type de mission est mal classé en 'temps plein' alors que la durée horaire hebdomadaire est inférieure à 20h, ce qui correspond plutôt à une mission régulière. La compétence ROME 'communication_creation_numerique' n'est pas justifiée par le texte et doit être retirée. Ces erreurs sont mineures et n'altèrent pas la compréhension globale de la mission.",10693,7115
b957bcce-bdc6-4b49-9b11-c428cc8acfe8,9680870d-2491-4b4b-a8c8-dcc13c8749ce,v2,approved,12,0,0,0,,,,"Les classifications sont toutes conformes au texte de la mission et respectent précisément les règles données. Le domaine social_solidarite et sante_soins sont justifiés par l'accompagnement et le soin aux personnes âgées dépendantes. Le secteur, les compétences, l'intention d'engagement, le type de mission et la région internationale sont correctement attribués. Aucune valeur manquante ou erronée n'a été détectée.",6303,6214
fa9ca912-a96c-4d09-8fa1-f35f6e874a37,5505f1bd-9c08-447f-8236-a9404360dd4e,v2,approved,11,0,0,0,,,,"Les classifications sont globalement très cohérentes avec le texte de la mission. Le domaine social_solidarite est bien justifié par l'objectif de lutte contre l'isolement et la création de lien social intergénérationnel. Les intentions d'engagement (aide_directe, animation, transmission, cadre_engage) reflètent précisément les activités décrites. Les compétences ROME et secteurs d'activité choisis correspondent bien aux tâches d'accompagnement, animation et soutien social. Le type de mission régulière est conforme à la durée et au rythme indiqués. La formation ONISEP societe_droit_politique est pertinente au vu de la dimension citoyenne et sociale de la mission. Aucune erreur ou omission majeure n'a été détectée.",7976,6146
a423e3c9-1a75-4ebb-9414-99a5f984d453,24e6ba6f-e323-4008-80fd-c36512f44e9e,v2,flagged_major,6,3,4,2,domaine.gestion_projet|engagement_intent.cadre_engage|competence_rome.gestion_pilotage_juridique|secteur_activite.batiment_industrie_logistique,secteur_activite.education_formation_animation|engagement_intent.aide_directe,domaine mal identifié|cadre_engage non justifié|secteur_activite inadapté,"La classification présente plusieurs erreurs majeures, notamment le domaine principal qui devrait être 'education_transmission' et non 'gestion_projet'. L'intention d'engagement 'cadre_engage' n'est pas justifiée par le contexte associatif et le type de mission. Le secteur d'activité 'batiment_industrie_logistique' est inadapté, le secteur 'education_formation_animation' manque. Les classifications liées à l'animation et au type de mission sont correctes. Il est recommandé de corriger le domaine, le secteur d'activité et l'intention d'engagement pour mieux refléter la nature éducative, d'animation et d'accueil de la mission.",13412,6867
3900eaeb-4714-4936-8f7b-cde5554e9308,cec1ab51-efe8-432c-9b6b-a1f853b27136,v2,approved,14,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme culture_arts avec une composante education_transmission pertinente. Les compétences ROME reflètent bien les activités décrites, notamment la production de contenus numériques, la coopération organisationnelle et l'accueil/animation sociale. Le type de mission régulière est adapté à la durée et au volume horaire. L'intention d'engagement couvre transmission, animation, support organisationnel et cadre engagé, ce qui correspond au contexte du Service Civique. La région internationale est correctement identifiée comme Europe. Aucune erreur majeure ou valeur manquante n'a été détectée.",6597,6649
dbbf8c1b-8d95-4fa8-968f-2d3d23fc5106,7751d7ec-aab7-4657-a793-76cf2e7bd08f,v2,approved,11,1,0,0,,,competence_rome classification incertaine,Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Seule la classification competence_rome en communication_creation_numerique est discutable car la dimension numérique n'est pas explicitement mentionnée. Aucune erreur majeure détectée.,10446,6516
25a32bdf-5017-4320-b53c-c7b976f1cae7,94fd767f-ae6f-46ce-8078-8de03ec9f506,v2,approved,14,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié entre culture_arts et education_transmission, reflétant la double nature de la médiation culturelle et de la transmission pédagogique. Les secteurs d'activité, compétences ROME, intentions d'engagement, type de mission, formation ONISEP et localisation internationale sont tous pertinents et conformes aux règles. Aucune erreur majeure ni valeur manquante n'a été détectée.",6979,6697
f4daa19a-86bf-4f34-9bbe-15800fac80b0,c4daf798-2afe-4563-b56e-424c4f001869,v2,approved,13,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme éducation_transmission avec un complément social_solidarite pertinent. Les secteurs d'activité, compétences, intentions d'engagement et formations ONISEP correspondent bien aux tâches décrites, notamment l'animation, la transmission, le soutien organisationnel et l'accompagnement citoyen. Le type de mission régulière est adapté à la durée et au rythme indiqués.",7298,6357
bb3a8a24-8a63-48bb-b67b-09c1c80ebd7e,bcc20c28-c505-445e-955f-fb3320b66011,v2,approved,11,0,0,0,,,,"Les classifications sont toutes clairement justifiées par le texte de la mission et conformes aux règles données. Le domaine social et solidarité est bien choisi, l'intention d'engagement reflète les multiples facettes de la mission (aide directe, animation, transmission, action terrain, cadre structuré). Les compétences ROME et le secteur d'activité sont cohérents avec les tâches décrites. Le type de mission régulière correspond à la durée et au volume horaire. La formation ONISEP en société, droit et politique est pertinente au regard du contexte institutionnel. Aucune erreur ni omission majeure détectée.",7977,6145
e5853cbe-16f9-4077-9e08-d5521ee65dee,d75a83e4-740f-46d9-af56-51c4fdfa2325,v2,approved,12,0,0,0,,,,"Les classifications sont globalement très cohérentes avec le texte de la mission. Le domaine social et solidarité est bien justifié par l'accompagnement des personnes fragilisées. Les intentions d'engagement couvrent l'aide directe, l'animation, la transmission, le support organisationnel et le cadre structuré, toutes clairement présentes dans la description. Les compétences ROME et secteurs d'activité sont bien alignés avec les tâches décrites. Le type de mission régulière correspond à la durée et au rythme indiqués. La formation ONISEP sociale, santé et sport est pertinente au vu des activités inclusives et sociales. Aucune erreur majeure détectée.",8412,6281
745df54d-a7c9-4a69-96a0-19d947f68b88,44788bca-c1ef-4654-b7bf-85eba919ccbc,v2,flagged_major,7,0,6,1,domaine.education_transmission|secteur_activite.education_formation_animation|type_mission.temps_plein|engagement_intent.transmission|engagement_intent.animation|engagement_intent.cadre_engage,type_mission.reguliere,domaine secondaire inapproprié|type_mission mal évalué|engagement_intent surévalué,"La classification du domaine principal en environnement_nature est correcte, mais l'ajout du domaine education_transmission est erroné car la mission ne consiste pas à transmettre directement des savoirs. Le secteur activité education_formation_animation est inadapté pour une mission centrée sur la communication. Le type de mission est mal classé en temps plein alors que la durée et le volume horaire correspondent à une mission régulière. Plusieurs intentions d'engagement (transmission, animation, cadre_engage) sont surévaluées et ne sont pas justifiées par le texte. La classification support_organisation et communication_creation_numerique sont pertinentes. Une correction du type_mission en régulière est nécessaire.",10066,6777
d15ada34-795c-4247-a1a5-32ca7a2de874,357b5a48-e76a-46ea-a5f7-7a46f4421b2a,v2,flagged_minor,7,2,3,0,domaine.gestion_projet|engagement_intent.cadre_engage|formation_onisep.societe_droit_politique,,domaine trop large|cadre_engage non justifié|formation_onisep ignorée ou mal appliquée,"La classification du domaine sport_animation est correcte, car la mission porte sur la promotion d'une activité sportive. En revanche, la classification gestion_projet est incorrecte car la mission ne décrit pas d'activités de gestion ou coordination. L'intention d'engagement cadre_engage n'est pas justifiée par le texte, le service civique seul ne suffit pas. La compétence communication_creation_numerique est discutable faute d'indication claire d'usage numérique. Le support_organisation est aussi discutable car la mission semble plus orientée vers la promotion et l'animation que vers le soutien organisationnel. La formation_onisep societe_droit_politique est inappropriée. Globalement, les classifications sont bonnes mais quelques ajustements sont nécessaires.",8205,5882
d81d4a1c-62a0-4179-8776-da7196cb2a1f,0a80da0f-eb36-4dee-895c-af421d1fb0b8,v2,approved,7,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine social_solidarite est approprié compte tenu de l'accompagnement des personnes en situation de handicap. Le secteur d'activité santé_social_aide_personne correspond aux tâches d'accompagnement quotidien. L'intention d'engagement aide_directe est clairement justifiée, et la présence de transmission est plausible au vu de la participation à la réflexion collective. La compétence management_social_soin est adaptée. Le type de mission régulière correspond à la durée et au volume horaire. La formation_onisep social_sante_sport est pertinente. Aucune erreur majeure détectée.",5704,5738
5aec0d80-ac7b-43d7-8d81-e86d5b93343f,766b6393-d5a6-452d-b1f7-0dd9d7e4d473,v2,approved,13,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte. La mission combine un accompagnement social direct auprès d'adultes déficients intellectuels avec des activités d'animation culturelle et de loisirs, ce qui justifie la double classification domaine (social_solidarite et culture_arts) ainsi que les secteurs d'activité et compétences associées. Le type de mission régulière est conforme à la durée et fréquence indiquées. L'intention d'engagement couvre l'aide directe, l'animation, le support organisationnel et le cadre institutionnel du service civique, tous clairement mentionnés. Les formations ONISEP reflètent bien les dimensions sociales et culturelles de la mission.",7245,6158
bc743ad7-3640-47de-b53d-cb345d97fa3a,95fdeaa1-4d8a-4c4b-9e77-629dfbe331a6,v2,approved,11,1,0,0,,,competence_rome classification incertaine sans précision numérique,"Les classifications sont globalement très pertinentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme culture_arts avec une dimension gestion_projet cohérente. Le secteur d'activité et le type de mission sont bien choisis. L'intention d'engagement reflète fidèlement les tâches d'animation et de support organisationnel. La seule classification un peu incertaine est la compétence communication_creation_numerique, car le texte ne précise pas explicitement d'activités numériques, mais elle reste plausible dans le cadre de la valorisation d'événements culturels.",9719,6376
8f6d278b-65e0-413c-99c0-b932dd6417a6,abab7d2d-9b99-4973-9483-62dbc2b3bd5e,v2,flagged_major,11,4,2,1,type_mission.temps_plein|competence_rome.communication_creation_numerique,type_mission.reguliere,type_mission mal évalué|competence_rome numérique non justifiée|engagement_intent aide_directe et support organisation discutables,"Les classifications sont globalement pertinentes sur les domaines, secteur d'activité, engagement et formation ONISEP. Cependant, la classification du type de mission en temps plein est incorrecte car la durée totale est faible et répartie sur plusieurs mois, ce qui correspond à une mission régulière. La compétence ROME 'communication_creation_numerique' n'est pas justifiée par le texte. L'intention d'engagement 'aide_directe' et 'support_organisation' sont discutables car l'accompagnement semble plus organisationnel et d'intégration que d'aide directe ou de support organisationnel clair. Le domaine 'social_solidarite' et la formation ONISEP 'social_sante_sport' sont plausibles mais moins évidents car la mission est surtout pédagogique et environnementale.",9624,6899
e9d45c6f-7c7e-41ec-82b5-6dba5441e425,bf255577-e52d-41e2-9c50-83679d909909,v2,approved,12,1,2,0,secteur_activite.sante_social_aide_personne|competence_rome.communication_creation_numerique,,secteur_activite incorrecte|competence_rome communication_creation_numerique non justifiée|competence_rome gestion_pilotage_juridique incertaine,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme environnement_nature avec un complément sport_animation pertinent. Le type de mission est bien évalué comme régulière. Quelques erreurs mineures sont présentes : le secteur d'activité 'sante_social_aide_personne' est inapproprié car la mission ne porte pas sur l'accompagnement social ou la santé, et la compétence 'communication_creation_numerique' n'est pas justifiée par le texte. La compétence 'gestion_pilotage_juridique' est discutable mais pas clairement erronée. Ces erreurs n'affectent pas la compréhension globale de la mission.",8716,6923
4402fb6c-7056-41ba-b245-c79c39490ef5,1c007996-b150-47b8-afb4-fd9872488bde,v2,approved,14,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. La double classification domaine (environnement_nature et gestion_projet) est pertinente compte tenu des tâches logistiques dans un contexte environnemental. Le secteur d'activité, les compétences, l'intention d'engagement et la formation ONISEP sont correctement attribués. Le type de mission temps plein correspond au volume horaire et à la durée indiqués. Aucune erreur majeure détectée.",6378,6647
959ee416-b42e-47cd-9a32-9331cf1a6461,cf3e0226-64ce-43f0-b8b7-07c82532e125,v2,approved,8,0,0,0,,,,"Les classifications sont globalement correctes et bien justifiées par le texte. Le domaine social_solidarite est approprié compte tenu de l'accompagnement direct des enfants en situation de handicap. Le secteur santé_social_aide_personne correspond aux tâches d'aide à la personne. L'engagement aide_directe est évident, et la transmission est justifiée par la participation à la réflexion collective. Le cadre_engage est pertinent du fait du service civique dans un cadre institutionnel. Le type de mission régulière est conforme à la durée et fréquence indiquées. La formation_onisep social_sante_sport est adaptée à la nature sociale et inclusive de la mission.",5341,5822
afd99a6c-7d05-46f2-a743-b3fbed520e61,f6e8f84d-168a-46d9-866c-b25c1937e643,v2,approved,8,0,0,0,,,,"Les classifications sont cohérentes et bien justifiées par le texte. Le domaine social_solidarite est adapté à l'accompagnement des enfants en situation de handicap. Le secteur d'activité santé_social_aide_personne correspond aux tâches d'accompagnement. L'engagement est correctement identifié comme aide directe, transmission, et cadre engagé. Le type de mission régulière est conforme à la durée et fréquence. La compétence management_social_soin est pertinente. La formation_onisep social_sante_sport est adaptée. Pas d'erreurs ni d'omissions majeures.",4800,5849
3e1d44b2-d49a-4dd7-be40-d88e10843353,a51a8e22-030c-47b6-aa4d-f5664547046f,v2,approved,13,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié entre culture_arts et gestion_projet, reflétant à la fois l'aspect événementiel culturel et la coordination. Les secteurs d'activité, compétences ROME, intentions d'engagement et formations ONISEP correspondent précisément aux tâches décrites. Le type de mission régulière est adapté à la durée et au rythme indiqués. Aucune erreur ou omission majeure n'a été détectée.",6908,6357
35cb9759-cdd1-455b-b3fe-3385e5134794,3fe5dc75-3775-4f4a-9450-4134f68ddb30,v2,approved,10,0,0,0,,,,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Le domaine social et solidarité est approprié, l'intention d'engagement reflète bien l'aide directe, l'animation, la transmission et le cadre structuré du service civique. Les compétences ROME et le secteur d'activité sont cohérents avec les tâches décrites. Le type de mission régulière correspond à la durée et au volume horaire indiqués. La formation ONISEP social_sante_sport est pertinente.",13528,6198
b26c54ad-c0ef-4b94-924c-12190c497e47,a7fde86e-7c36-4e6a-b374-540991d8897e,v2,approved,17,0,0,0,,,,"Les classifications proposées sont toutes justifiées et conformes aux règles. La mission est bien décrite comme une action sociale et solidaire avec une forte dimension culturelle, éducative et d'accompagnement direct. Les compétences, intentions d'engagement et domaines de formation sont cohérents avec le contenu de la mission. Le type de mission est correctement identifié comme régulière. Le cadre structuré du service civique est également bien pris en compte.",9308,7252
62a711bc-a2c5-43db-9a17-8e2ce899f07b,4cd88cbd-028b-4d37-8fc5-4b7fec37a474,v2,approved,10,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine social et solidarité est adapté au contenu centré sur l'accompagnement et la lutte contre l'isolement. Les intentions d'engagement reflètent bien les activités d'écoute, d'animation et de transmission. Le secteur d'activité santé-social correspond au public et aux tâches. Le type de mission régulière est conforme à la durée et au rythme. L'engagement dans un cadre structuré est justifié par le contexte du service civique en EHPAD. La formation ONISEP sociale, santé et sport est pertinente. Aucune erreur majeure n'a été détectée.",6251,6031
091b69ec-6b79-436e-af59-6d3afbf94482,c9e7e9e0-ab08-4a81-90f7-95aa656ec9c5,v2,approved,13,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal est correctement identifié comme culture_arts et social_solidarite, reflétant à la fois l'animation culturelle et le développement du lien social. Le secteur d'activité, les intentions d'engagement, les compétences ROME, le type de mission, et les formations ONISEP sont également bien alignés avec les activités décrites. L'utilisation de cadre_engage est justifiée par le contexte institutionnel du service civique et du centre communal d'action sociale. Aucune erreur majeure ou omission n'a été détectée.",5643,5981
87dd9a49-b4bb-4a51-baff-b1529d7e1e91,7a8bae5d-9756-4124-b771-f93364b33a3c,v2,approved,16,0,0,0,,,,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. Les domaines, secteurs, compétences, intentions d'engagement et formation ONISEP correspondent précisément aux activités décrites, notamment l'accompagnement social, la transmission numérique, l'animation et la contribution à l'organisation dans un cadre structuré de service civique.",9615,7002
c1995811-6e11-4472-bdeb-c1510081f2a4,a925e087-accd-4a84-bf0b-f753ca688999,v2,flagged_minor,11,1,0,0,,,domaine secondaire discutable|domaine multiple non priorisé,"Les classifications sont globalement correctes et bien justifiées par le texte. Le seul point discutable est la présence du domaine 'social_solidarite' en plus de 'education_transmission'. La mission est principalement éducative avec une forte dimension d'inclusion sociale, mais selon les règles, le domaine principal doit refléter les tâches principales, ici l'accompagnement éducatif. Il est donc préférable de considérer 'education_transmission' comme domaine principal et 'social_solidarite' comme secondaire ou non retenu. Les autres classifications sont pertinentes et cohérentes avec la description de la mission.",8170,6142
3f1111e5-b517-4d84-8dc9-9544e5f764bd,ecdc4188-bd74-4dbb-bb5d-26e6078587b1,v2,approved,13,0,0,0,,,,"Les classifications sont globalement très cohérentes avec le texte de la mission. Le domaine social_solidarite est bien justifié, et l'ajout du domaine education_transmission est pertinent compte tenu des activités de stimulation cognitive et d'animation. Le secteur d'activité, le type de mission, les compétences ROME, les intentions d'engagement ainsi que les formations ONISEP sont correctement attribués et conformes aux règles. Aucune erreur majeure ni valeur manquante manifeste n'a été détectée.",7127,6412
186b2232-7d32-4fcb-8402-265283087fad,4a41b6e9-c867-476d-bb36-7267278dffea,v2,approved,11,0,0,0,,,,"Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. Le domaine social_solidarite est prioritaire, complété par education_transmission en raison du volet éducatif. Le secteur, type de mission, compétences, intentions d'engagement et formation ONISEP sont correctement attribués selon les règles et le contenu de la mission.",6747,5881
8225b927-8f8b-4712-bfd3-b7c278fa04fa,6e4a5158-5b2a-481e-ab51-14958911da79,v2,approved,14,0,0,0,,,,"Les classifications proposées sont cohérentes et bien justifiées par le texte de la mission. La double classification en domaine et secteur d'activité est pertinente compte tenu des tâches variées (accompagnement social et organisation/communication). Le type de mission, les compétences ROME, l'intention d'engagement et les domaines de formation ONISEP correspondent précisément aux activités décrites. Aucune erreur majeure ou omission manifeste n'a été détectée.",8500,6252
6f367e97-13c4-4bd2-900c-59ba2180f84d,b7811506-4472-4368-9e6a-d5c206b96a73,v2,flagged_minor,10,3,1,0,domaine.international_humanitaire,,domaine international_humanitaire inapproprié|competence_rome communication_creation_numerique non justifié|competence_rome management_social_soin discutable,"La classification du domaine principal en 'education_transmission' est correcte, mais la présence de 'international_humanitaire' est erronée car la mission est éducative à l'étranger sans dimension humanitaire. Les compétences ROME incluent des valeurs discutables, notamment 'management_social_soin' et 'communication_creation_numerique' qui ne sont pas clairement justifiées par le texte. Les autres classifications sont pertinentes et cohérentes avec la description de la mission.",7944,6749
2053ba0b-9ace-4c90-95a4-68003391032d,3dd32e9d-3d2b-4ff9-a6a8-c940712932da,v2,flagged_major,9,1,2,1,type_mission.temps_plein|engagement_intent.cadre_engage,type_mission.reguliere,type_mission mal évalué|cadre_engage non justifié|competence_rome communication_creation_numerique discutable,"Les classifications sont globalement pertinentes concernant le domaine, secteur d'activité, engagement et formation. Cependant, la classification du type de mission en 'temps_plein' est incorrecte car le volume horaire total est faible et réparti sur plusieurs mois, ce qui correspond plutôt à une mission régulière. De plus, l'utilisation de 'cadre_engage' n'est pas justifiée uniquement par la présence d'un tuteur en service civique. Enfin, la compétence 'communication_creation_numerique' est discutable faute d'indication explicite d'usage numérique. Ces erreurs sont significatives et justifient un verdict 'flagged_major'.",8404,6208
a2dffc0f-568a-4520-a2dc-1d52dc0e1dda,51548ee7-fdb2-439c-a376-0b714f240410,v2,approved,11,1,0,0,,,domaine secondaire inclus sans priorité claire,"Les classifications sont globalement correctes et bien justifiées par le texte. Le domaine principal est social_solidarite, ce qui correspond à l'accompagnement et à l'animation auprès des personnes âgées. La présence de sante_soins est discutable car la mission ne porte pas principalement sur les soins ou la santé, mais cette valeur reste plausible. Les autres classifications sont cohérentes avec la description de la mission, son format, les compétences mobilisées et l'intention d'engagement. Le cadre de service civique est bien pris en compte. Pas de valeurs manifestement manquantes.",8676,6355
8c1afdd0-d746-4fb3-a21b-3fb680c64bc3,8ff8a74e-3781-4d6d-94e3-e047debcd22d,v2,flagged_major,11,1,3,1,type_mission.temps_plein|competence_rome.management_social_soin|engagement_intent.aide_directe,type_mission.reguliere,type_mission mal évalué|competence_rome inadaptée|engagement_intent mal interprété,"La classification est globalement pertinente sur les domaines, secteurs, formation ONISEP et plusieurs intentions d'engagement. Cependant, la classification du type de mission en 'temps plein' est incorrecte car le volume horaire total est faible sur une longue période, ce qui correspond plutôt à une mission régulière. La compétence ROME 'management_social_soin' est inadaptée car la mission concerne la faune sauvage, pas l'accompagnement social ou soin humain. L'intention d'engagement 'aide_directe' est également mal appliquée, car l'aide directe concerne l'accompagnement humain, or ici il s'agit d'actions sur la faune et la médiation. Le label 'cadre_engage' est discutable mais peut être toléré. Une correction de ces points est recommandée.",13125,6975
6ec9c7ab-3d61-459b-9b87-503bc84a18cb,7c31086d-c097-4fed-96cf-de1c63fa4da3,v2,approved,13,0,0,0,,,,"Les classifications sont globalement correctes et bien justifiées par le texte de la mission. La mission combine des aspects de transmission, de gestion de projet et de communication numérique, avec un engagement dans un cadre structuré (service civique). Le type de mission régulière est cohérent avec la durée et le volume horaire indiqués.",7110,6378
7779b3eb-5b11-4532-a0fe-2812a862fbaa,bd8f5955-7081-4071-9449-63b9a8c7bc9a,v2,approved,12,0,0,0,,,,Les classifications sont globalement cohérentes et bien justifiées par le texte de la mission. La double classification domaine social_solidarite et gestion_projet est pertinente compte tenu des tâches d'accompagnement et d'organisation. Les intentions d'engagement et compétences ROME correspondent précisément aux activités décrites. Le type de mission régulière est conforme à la durée et au volume horaire. Les domaines de formation ONISEP sont adaptés à la nature sociale et civique de la mission.,9301,6281
fc9fb5d6-efe2-465a-b7f0-f644bc0850b3,e3085752-4030-4cb2-a7a8-b55e234eae47,v2,approved,13,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. La double classification domaine (sécurité et social) est pertinente compte tenu des multiples facettes de la mission. Le type de mission, les compétences, l'intention d'engagement et les formations ONISEP sont correctement attribués. Aucun élément majeur n'est manquant ou erroné.",6535,6736
f71a65bc-710a-441a-a2eb-d9384cfe5ead,07161153-3cd2-4539-9fcf-fa3d1ead5785,v2,approved,15,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine social_solidarite et education_transmission sont pertinents au vu des activités d'inclusion numérique et d'animation. Le secteur d'activité combine social et numérique, ce qui correspond au contenu. Le type de mission régulière est conforme à la durée et au rythme. Les compétences ROME reflètent bien les dimensions sociales, numériques et organisationnelles. L'intention d'engagement couvre transmission, animation, organisation, aide directe et cadre structuré, ce qui correspond au service civique et aux tâches décrites. Les formations ONISEP sont adaptées aux aspects citoyens et numériques. Aucune erreur majeure ou omission manifeste n'a été détectée.",9817,7077
a77edcd7-40f6-4888-b715-9df5f077ff99,fae4d7e9-c2f6-46a9-8d59-fc748e386fcb,v2,approved,9,0,0,0,,,,"Les classifications proposées sont toutes cohérentes avec le texte de la mission. Le domaine social et solidarité est bien justifié par l'accompagnement des personnes en situation de précarité. Le secteur d'activité santé_social_aide_personne correspond aux tâches d'aide et de repérage des besoins. L'engagement est correctement décrit par aide directe, support organisation et cadre engagé. Les compétences ROME mobilisent à la fois l'accompagnement social et la coopération. Le type de mission régulière est conforme à la durée et au volume horaire. La formation ONISEP social_sante_sport est adaptée au contenu de la mission.",6867,5804
d40bb546-b2f6-43e8-b4ea-cf68a506655a,f1c210bd-1717-4b0b-8b16-2455054c4fd7,v2,approved,17,0,0,0,,,,"Les classifications sont globalement très cohérentes et bien justifiées par le texte de la mission. Le domaine principal social_solidarite est correct, ainsi que les domaines secondaires liés à l'éducation, au sport, à la culture et à l'environnement, qui reflètent la diversité des activités proposées. Le secteur d'activité, les compétences ROME, l'intention d'engagement et la formation ONISEP sont également bien alignés avec les tâches décrites. Le type de mission régulière est approprié au volume horaire et à la durée. Aucune erreur majeure ou omission manifeste n'a été détectée.",7661,6676
1701a77a-5b9a-48cc-bdc8-ea79233ccad4,f57a3126-ae9b-4c54-9faf-7399a5a37679,v2,flagged_major,6,0,2,1,type_mission.temps_plein|engagement_intent.cadre_engage,engagement_intent.animation,type_mission mal évalué|cadre_engage non justifié|manque animation dans engagement_intent,"La classification est globalement pertinente sur le domaine, secteur, compétences, et intentions d'engagement transmission et action terrain. Cependant, le type de mission est incorrectement classé en temps plein alors que le volume horaire total est faible et étalé, ce qui correspond à une mission régulière. L'intention cadre_engage est inappropriée car la mission se déroule dans une association classique avec tutorat, sans cadre institutionnel très structuré. Il manque aussi l'intention animation qui est plausible vu les formations et sensibilisations proposées.",8027,6608
8387e834-5ff4-47c3-bcc3-cb942498b40f,76691944-c012-4aab-b8d3-95c0a97d7801,v2,approved,14,0,1,1,type_mission.temps_plein,type_mission.ponctuelle,type_mission mal évalué,"Les classifications sont globalement pertinentes et bien justifiées par le texte de la mission. La seule erreur notable concerne le type de mission : la durée totale de 6 heures sur plusieurs mois ne correspond pas à un engagement à temps plein. Il conviendrait de corriger cette classification en 'ponctuelle' ou 'régulière' selon la fréquence réelle, mais 'temps_plein' est incorrecte.",7899,6924
5e8c239b-d123-4d79-9e19-a1f776b318f2,3aa906ca-09ad-4745-a993-103f3cf16d14,v2,flagged_major,8,3,3,1,domaine.environnement_nature|secteur_activite.environnement_agriculture|type_mission.temps_plein,type_mission.reguliere,domaine secondaire survalorisé|type_mission mal évalué|secteur_activite secondaire survalorisé,"La classification du domaine principal en 'social_solidarite' et du secteur en 'sante_social_aide_personne' est correcte, car la mission est centrée sur l'accompagnement social et la médiation animale auprès de publics fragiles. Cependant, le domaine 'environnement_nature' et le secteur 'environnement_agriculture' sont incorrects car l'entretien des animaux est une tâche secondaire. Le type de mission 'temps_plein' est erroné : avec 24-30 heures sur plusieurs mois, la mission est plutôt 'reguliere'. Certaines compétences et formations liées à l'entretien des animaux sont discutables mais peuvent être mentionnées en secondaire. L'intention d'engagement 'cadre_engage' est discutable car le service civique est un cadre structuré, mais la mission est surtout de terrain et animation. En résumé, plusieurs classifications secondaires sont surévaluées et le type de mission est mal évalué, ce qui justifie un verdict 'flagged_major'.",10043,6746
c47a56ff-aab7-4e25-8b92-1cbadaf38d5e,750d04fd-8f58-4e52-ab57-510a30b110bc,v2,flagged_minor,12,2,1,0,type_mission.temps_plein,,type_mission mal évalué|gestion_projet surestimé|secteur_activite secondaire discutable,"La classification du domaine social_solidarite et des compétences associées est correcte. Cependant, la classification 'temps_plein' pour le type de mission est incorrecte car la durée totale (24-30h sur plusieurs mois) ne correspond pas à un engagement à temps plein. La dimension gestion de projet est présente mais pas suffisamment formalisée pour justifier une classification claire. Le secteur gestion_commerce_organisation est plausible mais secondaire. Globalement, les classifications sont bonnes avec un problème mineur sur la durée/type de mission.",8359,6463
